,MouseID,BRAF_N,pERK_N,S6_N,pGSK3B_N,CaNA_N,CDK5_N,pNUMB_N,DYRK1A_N,ITSN1_N,SOD1_N,GFAP_N,Genotype,Treatment,Behavior,Class
700,363_11,0.622065728,0.769248826,0.613684961,0.153124258,1.473509147,0.307555239,0.373004695,0.600938967,0.837323944,0.341549296,0.11712996,0,0,1,2
701,363_12,0.585649798,0.812782134,0.628285508,0.156136966,1.489269351,0.316976127,0.384176764,0.65051081,0.800665241,0.343549537,0.121292501,0,0,1,2
702,363_13,0.585447449,0.744912183,0.58127236,0.156322912,1.387618603,0.296158034,0.386116532,0.616950098,0.763590744,0.356007806,0.125991601,0,0,1,2
703,363_14,0.611910242,0.773302647,0.57828679,0.15657358,1.396454346,0.299811735,0.39269275,0.590333717,0.791139241,0.35730725,0.124254785,0,0,1,2
704,363_15,0.623196769,0.811886901,0.577233202,0.153359684,1.393201581,0.335019763,0.401038661,0.621177149,0.819965378,0.357184074,0.127588933,0,0,1,2
705,293_1,0.267393939,0.382060606,0.499229687,0.152655905,1.19827182,0.292651886,0.378424242,0.364727273,0.649212121,1.466666667,0.117824369,0,0,0,0
706,293_2,0.247771635,0.348978901,0.512907468,0.153090179,1.246106997,0.294068794,0.341645041,0.31569446,0.613674828,1.403926436,0.120492768,0,0,0,0
707,293_3,0.241413694,0.337801906,0.50344781,0.146295295,1.20970795,0.282179557,0.333924219,0.322291159,0.59616663,1.315532905,0.10411033,0,0,0,0
708,293_4,0.259296054,0.349134261,0.52246061,0.155212873,1.202732149,0.290563191,0.340193017,0.311808118,0.583167755,1.203235879,0.115739189,0,0,0,0
709,293_5,0.266320046,0.33853264,0.500399255,0.171324638,1.268831515,0.292431905,0.341854419,0.305025997,0.589832467,1.225158868,0.113299618,0,0,0,0
710,293_6,0.248563611,0.321340629,0.512706987,0.158505269,1.317276189,0.285840786,0.322708618,0.28372093,0.559097127,1.16128591,0.116798016,0,0,0,0
711,293_7,0.270157068,0.312914485,0.501457726,0.163377439,1.270127831,0.259699484,0.328097731,0.272600349,0.535951134,1.07521815,0.124355237,0,0,0,0
712,293_8,0.28014358,0.283243596,0.529242459,0.179253972,1.306009671,0.272507483,0.301354218,0.248980258,0.515907978,0.993147332,0.127101082,0,0,0,0
713,293_9,0.255913272,0.285151117,0.514298188,0.156516045,1.212726479,0.269482646,0.296977661,0.255256242,0.518396846,0.99392247,0.119951976,0,0,0,0
714,293_10,0.276233928,0.303815844,0.520061298,0.161744218,1.226107551,0.247979939,0.335960182,0.259435919,0.511198673,0.995852343,0.126358317,0,0,0,0
715,293_11,0.273354996,0.275792039,0.596230305,0.171697835,1.301133854,0.257399499,0.305645816,0.226645004,0.490251828,0.974817222,0.134884406,0,0,0,0
716,293_12,0.263905562,0.273309324,0.553524034,0.174137423,1.254792097,0.259510469,0.294317727,0.226490596,0.478991597,0.946978792,0.136095547,0,0,0,0
717,293_13,0.341619493,0.25621462,0.516415094,0.178490566,1.269433962,0.261698113,0.336450898,0.227418164,0.444006891,1.075067684,0.129056604,0,0,0,0
718,293_14,0.280400572,0.240104912,0.528255059,0.179839633,1.299732722,0.233867889,0.300429185,0.191463996,0.443252265,0.998330949,0.130775105,0,0,0,0
719,293_15,0.298785024,0.230349616,0.538302666,0.178182501,1.282951558,0.247277507,0.304735929,0.209521448,0.461939003,1.029258616,0.131430717,0,0,0,0
720,3411_1,0.226825168,0.35518732,0.338913417,0.155383861,0.95419426,0.296296296,0.369476465,0.349903939,0.622958694,1.8620317,0.116200638,0,0,0,0
721,3411_2,0.264456898,0.364373435,0.369081469,0.15440722,1.058412659,0.296822846,0.361631096,0.340884703,0.62811494,1.872898533,0.11132402,0,0,0,0
722,3411_3,0.207992836,0.333146759,0.379199496,0.156255909,1.099716357,0.286605736,0.33191537,0.347139819,0.603604612,1.714429643,0.110936023,0,0,0,0
723,3411_4,0.216420995,0.333930293,0.304365143,0.162020073,1.061175721,0.30595826,0.341093815,0.308720209,0.556137209,1.531615925,0.123227657,0,0,0,0
724,3411_5,0.227997128,0.347020818,0.320977728,0.16089089,1.092466029,0.303449385,0.347307968,0.317157215,0.585498923,1.591959799,0.120045027,0,0,0,0
725,3411_6,0.197365022,0.314389047,0.349549102,0.163895094,1.206585588,0.298254323,0.307930767,0.286101782,0.529062258,1.483337639,0.119963597,0,0,0,0
726,3411_7,0.247410221,0.337879834,0.273475265,0.151496452,1.042579451,0.304432788,0.348411602,0.295752762,0.521926796,1.43836326,0.125887072,0,0,0,0
727,3411_8,0.230808166,0.319554581,0.298600311,0.15313634,1.085847589,0.292794194,0.33440189,0.294584107,0.529778978,1.399190147,0.115189217,0,0,0,0
728,3411_9,0.217636627,0.302273094,0.291811571,0.156602382,1.123616819,0.290020023,0.332742222,0.284056102,0.510720619,1.329195551,0.114659079,0,0,0,0
729,3411_10,0.24970036,0.322213344,0.25,0.163535912,1.051519337,0.307458564,0.342588893,0.282061526,0.482620855,1.198961247,0.135773481,0,0,0,0
730,3411_11,0.249901068,0.299366838,0.296606619,0.16464181,1.060047479,0.307638598,0.347645429,0.278591215,0.488326078,1.1838148,0.129730485,0,0,0,0
731,3411_12,0.218096541,0.30369357,0.306446991,0.171203438,1.152578797,0.303008596,0.344146961,0.288450264,0.515536447,1.145788548,0.134670487,0,0,0,0
732,3411_13,0.238974833,0.307319326,0.246956812,0.165582791,1.060863765,0.307320327,0.381667051,0.264373124,0.451858693,1.261602401,0.137902284,0,0,0,0
733,3411_14,0.290879017,0.330812854,0.273312428,0.163228255,1.058920614,0.314243274,0.34168242,0.268903592,0.473771267,1.268667297,0.136656214,0,0,0,0
734,3411_15,0.236200552,0.305197792,0.294068082,0.168520391,1.092349174,0.297101449,0.338546458,0.257819687,0.466881325,1.202851886,0.130434783,0,0,0,0
735,3418_1,0.254065396,0.329428222,0.207480376,0.155456364,0.673695552,0.263967985,0.445882147,0.330477356,0.567581745,1.060150376,0.14198861,0,0,0,0
736,3418_2,0.288095639,0.319919178,0.231515821,0.15702675,0.73400142,0.254399116,0.407476006,0.324465398,0.536453948,1.014817309,0.130434783,0,0,0,0
737,3418_3,0.21056,0.3088,0.371978793,0.157726493,0.749727117,0.246686418,0.38384,0.30016,0.51216,1.02624,0.128566973,0,0,0,0
738,3418_4,0.244735228,0.319157636,0.221300957,0.168097917,0.751653341,0.270358306,0.425475363,0.309139235,0.512574116,0.957472909,0.153291876,0,0,0,0
739,3418_5,0.248668578,0.308889799,0.235618597,0.142456878,0.710708344,0.241309868,0.411306841,0.304793118,0.515977059,0.934453093,0.117940636,0,0,0,0
740,3418_6,0.224810716,0.286934576,0.2775782,0.145798651,0.722597038,0.233067555,0.39565133,0.286352165,0.481459911,0.881382256,0.116796635,0,0,0,0
741,3418_7,0.252884851,0.318929536,0.162218612,0.146437689,0.673938269,0.227546995,0.410753744,0.28725755,0.473361159,0.86840167,0.152007426,0,0,0,0
742,3418_8,0.274463632,0.335426478,0.211792453,0.139976415,0.708726415,0.225353774,0.433804291,0.356881214,0.498953428,0.919675563,0.115919811,0,0,0,0
743,3418_9,0.245380117,0.275087719,0.216023042,0.126840196,0.661403883,0.203008321,0.377777778,0.264327485,0.444678363,0.816140351,0.109878387,0,0,0,0
744,3418_10,0.252780038,0.282072145,0.200806327,0.161730501,0.765855171,0.284695302,0.393273664,0.250610252,0.40981828,0.789802007,0.172584897,0,0,0,0
745,3418_11,0.24790523,0.274198209,0.222972973,0.159333752,0.779384035,0.252514142,0.422710199,0.27130887,0.442068766,0.831551575,0.136077938,0,0,0,0
746,3418_12,0.219739292,0.265762171,0.287078294,0.154201146,0.802673456,0.253023552,0.376163873,0.265762171,0.398244214,0.758446395,0.142106938,0,0,0,0
747,3418_13,0.246636771,0.276233184,0.145592417,0.149383886,0.670900474,0.23943128,0.420627803,0.263079223,0.390732436,0.73064275,0.166635071,0,0,0,0
748,3418_14,0.243653251,0.273993808,0.194837476,0.145889101,0.719502868,0.215487572,0.415479876,0.251702786,0.376160991,0.768111455,0.13709369,0,0,0,0
749,3418_15,0.255762551,0.280075781,0.222265247,0.14714424,0.735140368,0.22071636,0.418692769,0.252289233,0.402904957,0.792232397,0.14249758,0,0,0,0
750,3501_1,0.244395117,0.335627081,0.590941683,0.151111377,1.019478967,0.286149618,0.408657048,0.342508324,0.71054384,0.894339623,0.11167543,0,0,0,0
751,3501_2,0.243486974,0.320529949,0.579263531,0.159968763,1.035021325,0.299333213,0.427299043,0.34324204,0.70329548,0.907926965,0.116597585,0,0,0,0
752,3501_3,0.247699387,0.323400526,0.615366416,0.164902112,1.006387887,0.318684569,0.45508326,0.342134093,0.707274321,0.924737073,0.11681552,0,0,0,0
753,3501_4,0.253168044,0.320110193,0.596657254,0.146989239,1.083568648,0.286041365,0.397107438,0.32630854,0.653168044,0.845730028,0.107151034,0,0,0,0
754,3501_5,0.255923514,0.319246224,0.572964195,0.156523084,1.094037584,0.296187456,0.422197589,0.332271027,0.660523763,0.858389913,0.115381641,0,0,0,0
755,3501_6,0.2556226,0.322270982,0.622171254,0.163608563,1.042966361,0.323165138,0.450905101,0.335847504,0.675671969,0.855458036,0.116590214,0,0,0,0
756,3501_7,0.270808306,0.309764888,0.565285461,0.1540549,0.795637199,0.281598998,0.398318174,0.304788056,0.617298782,0.765402437,0.112618725,0,0,0,0
757,3501_8,0.264745308,0.305630027,0.533333333,0.153128205,1.044512821,0.303692308,0.40616622,0.30227882,0.623156836,0.751340483,0.122974359,0,0,0,0
758,3501_9,0.267785235,0.306879195,0.588977833,0.161432677,1.010570608,0.312294745,0.440771812,0.298825503,0.627516779,0.775671141,0.122229064,0,0,0,0
759,3501_10,0.288883909,0.350067234,0.633102741,0.152190623,1.143991801,0.288239816,0.392424922,0.301658449,0.611385029,0.79224563,0.115424033,0,0,0,0
760,3501_11,0.291445035,0.324024823,0.646433204,0.162127108,1.160311284,0.286511025,0.391843972,0.326462766,0.619237589,0.785904255,0.121011673,0,0,0,0
761,3501_12,0.298317417,0.339472487,0.64281067,0.160182173,1.139492518,0.300325309,0.407003183,0.344929513,0.626193724,0.815597999,0.124528302,0,0,0,0
762,3501_13,0.306362922,0.324692328,0.537259831,0.152810199,1.156401508,0.273657748,0.385441215,0.28934276,0.582089552,0.852579209,0.119051894,0,0,0,0
763,3501_14,0.312849162,0.342910348,0.536655315,0.156658899,1.17314931,0.287685965,0.395051875,0.351955307,0.60415004,0.864857675,0.126187489,0,0,0,0
764,3501_15,0.322989746,0.349163519,0.540574964,0.155385735,1.161208151,0.282933042,0.417970858,0.316243929,0.615488397,0.872638964,0.136826783,0,0,0,0
765,3502_1,0.274877537,0.313785864,0.383658296,0.141946742,0.944237918,0.300735908,0.390062981,0.281035689,0.563610917,0.835549335,0.107048024,0,0,0,0
766,3502_2,0.284653819,0.322341185,0.377616083,0.140574601,0.91365989,0.306653664,0.410706638,0.293219129,0.578158458,0.873518915,0.116645413,0,0,0,0
767,3502_3,0.27824357,0.320164843,0.38223339,0.155938216,0.887000222,0.309511492,0.455876084,0.308938468,0.58675572,0.932641751,0.11048703,0,0,0,0
768,3502_4,0.297823394,0.315873297,0.38142999,0.154121152,1.08123138,0.291261172,0.407361529,0.282781809,0.568748894,0.860909574,0.109136048,0,0,0,0
769,3502_5,0.327324143,0.326440438,0.367300456,0.158447217,1.086551792,0.314517726,0.396429834,0.30311064,0.569459173,0.825733475,0.120617944,0,0,0,0
770,3502_6,0.299787385,0.331856839,0.383974924,0.163679107,1.04956411,0.318248604,0.433026223,0.302090716,0.57902197,0.855953225,0.126359095,0,0,0,0
771,3502_7,0.318428184,0.314814815,0.361981537,0.157456768,1.10076713,0.286308672,0.401761518,0.285682023,0.51535682,0.758581752,0.11064881,0,0,0,0
772,3502_8,0.307017544,0.322149123,0.354118553,0.160508083,1.075570952,0.29060816,0.373464912,0.252850877,0.529385965,0.756578947,0.124198101,0,0,0,0
773,3502_9,0.306764326,0.308272296,0.350594553,0.166730597,1.043089119,0.310829817,0.397673417,0.27897458,0.52800517,0.763679449,0.125559391,0,0,0,0
774,3502_10,0.392405063,0.342616034,0.37351062,0.174753929,0.935244345,0.307546192,0.405063291,0.262447257,0.544303797,0.855696203,0.129683992,0,0,0,0
775,3502_11,0.327458001,0.34866428,0.370058439,0.177724304,0.889996562,0.30577518,0.424951804,0.270999725,0.512806389,0.799779675,0.13905122,0,0,0,0
776,3502_12,0.336803748,0.311556481,0.330984734,0.179332327,0.586478779,0.326287536,0.428422697,0.290473712,0.518740239,0.753513795,0.136554269,0,0,0,0
777,3502_13,0.398413897,0.374622356,0.351946941,0.166452717,1.075310227,0.292896876,0.388595166,0.22092145,0.468277946,0.889728097,0.112323492,0,0,0,0
778,3502_14,0.407231556,0.309715121,0.330965316,0.164020059,1.056414542,0.306936899,0.437910884,0.257121987,0.458728999,0.822498174,0.127246135,0,0,0,0
779,3502_15,0.403202329,0.306768559,0.342355372,0.172520661,1.015289256,0.311570248,0.454876274,0.261644833,0.463973799,0.857714702,0.119421488,0,0,0,0
780,3530_1,0.231198133,0.337525934,0.363865739,0.136325407,1.062237174,0.290465632,0.338174274,0.333635892,0.602178423,0.547977178,0.10620078,0,0,0,0
781,3530_2,0.240118832,0.331051408,0.377018634,0.138509317,1.076086957,0.295341615,0.332730561,0.382975975,0.588607595,0.540170499,0.105978261,0,0,0,0
782,3530_3,0.242133886,0.329923605,0.372103836,0.141263076,1.035102673,0.302363425,0.346626958,0.940955587,0.608701282,0.539945617,0.107012786,0,0,0,0
783,3530_4,0.256882255,0.347263682,0.342194345,0.135802469,1.08213859,0.28614098,0.339137645,0.343283582,0.576451078,0.56384743,0.102947033,0,0,0,0
784,3530_5,0.253225806,0.324677419,0.329823506,0.131768953,1.062976334,0.271058965,0.330322581,0.326129032,0.556451613,0.559193548,0.110409146,0,0,0,0
785,3530_6,0.239943209,0.33538413,0.334886076,0.138025316,1.07321519,0.284658228,0.342009781,0.338065941,0.562233791,0.552610822,0.109063291,0,0,0,0
786,3530_7,0.292827869,0.30942623,0.316006498,0.142821442,1.086092715,0.294014744,0.33852459,0.283811475,0.542622951,0.541188525,0.112707735,0,0,0,0
787,3530_8,0.267515924,0.320660828,0.325566343,0.14368932,1.114174757,0.296828479,0.321058917,0.274880573,0.522492038,0.520501592,0.106796117,0,0,0,0
788,3530_9,0.261927572,0.290093888,0.316045588,0.152900499,1.070943783,0.314765015,0.330523089,0.284920483,0.514083158,0.51465798,0.118581124,0,0,0,0
789,3530_10,0.278173337,0.322366806,0.306852536,0.143432986,1.171313403,0.254282835,0.33095998,0.299533513,0.542106555,0.548735576,0.106147128,0,0,0,0
790,3530_11,0.315932036,0.329967988,0.296095995,0.14889302,1.19553828,0.274294406,0.325535582,0.2964787,0.541738488,0.546909628,0.100219706,0,0,0,0
791,3530_12,0.28962963,0.339012346,0.300998815,0.141188421,1.195530726,0.269680041,0.329135802,0.293580247,0.533580247,0.543703704,0.114779076,0,0,0,0
792,3530_13,0.326979472,0.324926686,0.301135147,0.149710859,1.248661384,0.289997858,0.344281525,0.278592375,0.52228739,0.578005865,0.120154209,0,0,0,0
793,3530_14,0.311607143,0.371130952,0.292261778,0.153698572,1.249840119,0.301215093,0.333928571,0.276785714,0.502678571,0.581547619,0.123854189,0,0,0,0
794,3530_15,0.305598042,0.340471092,0.298181818,0.150588235,1.265026738,0.280641711,0.332517589,0.341388804,0.550321199,0.606607525,0.112299465,0,0,0,0
795,3534_1,0.35317735,0.492316212,0.354263566,0.128682171,1.024573643,0.29248062,0.333933269,0.424200471,0.682403433,0.627301675,0.090930233,0,0,0,0
796,3534_2,0.353023321,0.501885212,0.350716776,0.126152654,1.000387447,0.289035258,0.337103756,0.436950147,0.675743611,0.631755341,0.092212321,0,0,0,0
797,3534_3,0.362267867,0.502110298,0.339917946,0.122245859,0.967634098,0.289089804,0.351012943,0.424732696,0.704698931,0.644485087,0.091171554,0,0,0,0
798,3534_4,0.326657912,0.459783322,0.340485989,0.132079169,1.065451695,0.283264746,0.312048588,0.372619829,0.621634931,0.558437295,0.096315893,0,0,0,0
799,3534_5,0.359930616,0.48065915,0.331298011,0.128619263,1.031219224,0.275654914,0.328360798,0.40312229,0.66764961,0.595490026,0.091491038,0,0,0,0
800,3534_6,0.368680641,0.482296988,0.317717951,0.129555836,1.022062397,0.277869569,0.340144442,0.399506782,0.662321649,0.598203276,0.08766644,0,0,0,0
801,3534_7,0.326248452,0.400742881,0.331072833,0.139834531,1.135901261,0.280075953,0.300453983,0.339455221,0.553446141,0.538382171,0.099823681,0,0,0,0
802,3534_8,0.356084997,0.418544752,0.31204304,0.139191613,1.13243206,0.270795972,0.310796308,0.378192745,0.59927023,0.568791586,0.103048696,0,0,0,0
803,3534_9,0.384535223,0.422259275,0.301342009,0.135556459,1.079707198,0.283313,0.305335556,0.336807003,0.58336807,0.543976657,0.095973973,0,0,0,0
804,3534_10,0.358504767,0.403161064,0.328964136,0.151829601,1.178408884,0.284361915,0.319618665,0.330657301,0.556447566,0.529101856,0.116329874,0,0,0,0
805,3534_11,0.359069537,0.426379609,0.321747212,0.150557621,1.208178439,0.292936803,0.309824301,0.33877753,0.540955209,0.531551596,0.117843866,0,0,0,0
806,3534_12,0.364417488,0.42026788,0.305134296,0.148912845,1.192581765,0.289786223,0.320950215,0.349507202,0.561789234,0.531715946,0.102320482,0,0,0,0
807,3534_13,0.382571075,0.388751545,0.336888889,0.146444444,1.256222222,0.290222222,0.321075402,0.340852905,0.52039555,0.593016069,0.100666667,0,0,0,0
808,3534_14,0.380128205,0.431730769,0.335847382,0.15461402,1.260425909,0.318544809,0.330128205,0.340064103,0.538782051,0.675641026,0.108030169,0,0,0,0
809,3534_15,0.364945978,0.385654262,0.320675105,0.157894737,1.213191206,0.303575394,0.325030012,0.327130852,0.517406963,0.591236495,0.109260493,0,0,0,0
810,3605_1,0.296420432,0.384770076,0.35364643,0.147384498,1.049637266,0.279114166,0.324038075,0.387451401,0.634535461,0.665638826,0.106300115,0,0,0,0
811,3605_2,0.300510979,0.407540395,0.349171355,0.152425118,1.01185951,0.275885662,0.349123049,0.40726419,0.670211297,0.698246099,0.114337844,0,0,0,0
812,3605_3,0.305676263,0.388375883,0.352846029,0.154586767,1.005776785,0.280674728,0.347501358,0.463199348,0.656572515,0.689299294,0.117769391,0,0,0,0
813,3605_4,0.302459016,0.398196721,0.326749596,0.147469376,1.051846928,0.285727851,0.320491803,0.37557377,0.618852459,0.629180328,0.116513152,0,0,0,0
814,3605_5,0.307890223,0.410291595,0.327942584,0.150047847,1.066602871,0.278564593,0.339794168,0.389022298,0.639279588,0.680617496,0.117703349,0,0,0,0
815,3605_6,0.316123499,0.407375643,0.324726816,0.150372304,1.062179673,0.2766657,0.34271012,0.408919383,0.639279588,0.681989708,0.116333043,0,0,0,0
816,3605_7,0.316646562,0.388218737,0.314067351,0.145211369,1.072008598,0.289467399,0.330317652,0.370727784,0.570365903,0.61499799,0.107594937,0,0,0,0
817,3605_8,0.36582831,0.40178757,0.311831789,0.147540984,1.064742219,0.292706106,0.33818333,0.378715444,0.611099564,0.633963833,0.108933238,0,0,0,0
818,3605_9,0.340686785,0.399167534,0.312477131,0.151969752,1.061592877,0.278692523,0.348387097,0.379188345,0.608740895,0.643288241,0.120380534,0,0,0,0
819,3605_10,0.336670839,0.404505632,0.315497863,0.158302992,1.09260725,0.299034352,0.343929912,0.363454318,0.563204005,0.627284105,0.134715846,0,0,0,0
820,3605_11,0.392681028,0.424604205,0.308437947,0.154457334,1.085174003,0.308596854,0.383856735,0.381261355,0.596937451,0.657669349,0.120451295,0,0,0,0
821,3605_12,0.359550562,0.412856023,0.314686442,0.1649202,1.08350798,0.318877962,0.36320878,0.375228639,0.598902535,0.647243271,0.137675318,0,0,0,0
822,3605_13,0.347826087,0.40461402,0.295105178,0.148867314,1.013754045,0.310477346,0.350488021,0.358473824,0.577343981,0.639160012,0.130056634,0,0,0,0
823,3605_14,0.348576359,0.39459304,0.304062372,0.151005334,1.033237587,0.317603611,0.335921772,0.344549899,0.53781996,0.604544147,0.129257284,0,0,0,0
824,3605_15,0.388216561,0.415605096,0.291890774,0.147083161,1.029168391,0.315473728,0.385350318,0.408917197,0.580573248,0.656369427,0.136326024,0,0,0,0
825,3606_1,0.374428702,0.543761426,0.386408364,0.125276753,0.968327183,0.264083641,0.324611517,0.486174589,0.781878428,0.640310786,0.101414514,0,0,0,0
826,3606_2,0.356220333,0.520035324,0.37158734,0.128291858,0.93579367,0.265221068,0.320344409,0.476542665,0.75836185,0.622474887,0.11023194,0,0,0,0
827,3606_3,0.370052994,0.532303529,0.393219515,0.128744152,0.943131417,0.267148672,0.334874281,0.489683166,0.786221671,0.634457098,0.100309861,0,0,0,0
828,3606_4,0.327100156,0.468196628,0.343518793,0.122817402,1.000887837,0.257472625,0.315625443,0.424989375,0.679699674,0.661283468,0.09766203,0,0,0,0
829,3606_5,0.314841979,0.444459261,0.353061523,0.122314774,0.978225924,0.253982172,0.303240432,0.403120416,0.649019869,0.637551674,0.103463393,0,0,0,0
830,3606_6,0.326203209,0.452077334,0.331325744,0.128020566,0.940653691,0.257510099,0.318798848,0.414507062,0.675030852,0.65281777,0.10113845,0,0,0,0
831,3606_7,0.316751269,0.449576988,0.305419683,0.120328703,0.978966934,0.247505381,0.308121827,0.413705584,0.64179357,0.622165821,0.099393465,0,0,0,0
832,3606_8,0.307894305,0.428032168,0.302611514,0.122378955,0.957682043,0.249142204,0.30937141,0.396520597,0.625471853,0.606433612,0.096930995,0,0,0,0
833,3606_9,0.311235401,0.431978944,0.295064787,0.12414253,0.935499238,0.245712652,0.3110709,0.399572298,0.632998848,0.606843231,0.107088415,0,0,0,0
834,3606_10,0.34949867,0.409453653,0.310269217,0.129126568,0.977951029,0.24534048,0.307141396,0.369756497,0.57253939,0.561694291,0.08783043,0,0,0,0
835,3606_11,0.330905307,0.450156087,0.305084746,0.127419161,0.96333694,0.252073567,0.322996878,0.390426639,0.584183143,0.576690947,0.101454502,0,0,0,0
836,3606_12,0.336926148,0.414770459,0.309154337,0.128593769,0.954529051,0.259232527,0.313972056,0.361477046,0.567864271,0.560279441,0.106580055,0,0,0,0
837,3606_13,0.295255643,0.380239521,0.284301977,0.125374476,0.944278011,0.244307969,0.318286504,0.344771994,0.541225242,0.540304007,0.099760336,0,0,0,0
838,3606_14,0.316160389,0.409720535,0.268378577,0.130007337,0.911518709,0.244314013,0.375212637,0.362089915,0.582989064,0.576427704,0.109611152,0,0,0,0
839,3606_15,0.304589708,0.420723227,0.267148014,0.132707581,0.887509025,0.251407942,0.315948076,0.353036625,0.536624942,0.531293463,0.116245487,0,0,0,0
840,18899_1,0.434148794,0.776977212,0.65812288,0.166792311,1.357802488,0.308707124,0.445542895,0.506199732,0.696045576,0.340650134,0.152563136,0,1,1,3
841,18899_2,0.440082645,0.829201102,0.64084507,0.175962441,1.32741784,0.307230047,0.468319559,0.523760331,0.746212121,0.376893939,0.141971831,0,1,1,3
842,18899_3,0.463112005,0.792421194,0.572996707,0.181668496,1.267105745,0.314306623,0.490442656,0.51861167,0.73323273,0.355633803,0.129893889,0,1,1,3
843,18899_4,0.401369863,0.626223092,0.633441721,0.170835418,1.329914957,0.30927964,0.41409002,0.436986301,0.626614481,0.310567515,0.175587794,0,1,1,3
844,18899_5,0.436540854,0.664039818,0.61691358,0.173209877,1.297777778,0.310246914,0.453961012,0.505599336,0.719825798,0.347366238,0.145185185,0,1,1,3
845,18899_6,0.428600121,0.677043583,0.550601979,0.169626892,1.228155918,0.316128263,0.487246435,0.474593292,0.702149026,0.355091384,0.137084277,0,1,1,3
846,18899_7,0.461410591,0.554500119,0.615135635,0.170468557,1.327527744,0.30702836,0.376870102,0.395155545,0.561861791,0.319639041,0.150277435,0,1,1,3
847,18899_8,0.428118908,0.596491228,0.58241266,0.169901463,1.31054046,0.326366079,0.413011696,0.404483431,0.591861598,0.346978558,0.145117946,0,1,1,3
848,18899_9,0.429428709,0.581613058,0.533893221,0.176064787,1.275344931,0.315686863,0.44431109,0.40806529,0.607777244,0.351896303,0.151919616,0,1,1,3
849,18899_10,0.391318124,0.494930292,0.624766258,0.172657386,1.377103678,0.311863702,0.414765526,0.367553866,0.519011407,0.311153359,0.137959692,0,1,1,3
850,18899_11,0.367479675,0.49203252,0.632648785,0.222967309,1.351215423,0.308466052,0.40097561,0.368455285,0.550894309,0.353821138,0.155699916,0,1,1,3
851,18899_12,0.397998709,0.510006456,0.611757624,0.170545746,1.295746388,0.297351525,0.414460943,0.376694642,0.534215623,0.359909619,0.197030498,0,1,1,3
852,18899_13,0.403790087,0.513483965,0.652845528,0.173170732,1.440108401,0.314634146,0.414723032,0.381559767,0.547740525,0.3946793,0.160704607,0,1,1,3
853,18899_14,0.441954445,0.549595885,0.642020307,0.173652695,1.373860974,0.328039573,0.423952976,0.391991183,0.555106539,0.372887583,0.161676647,0,1,1,3
854,18899_15,0.430053667,0.533452594,0.665336526,0.186219739,1.365522745,0.332003192,0.420751342,0.366010733,0.574955277,0.384257603,0.213620644,0,1,1,3
855,3476_1,0.382651336,0.762935408,0.714254906,0.211774854,1.799439293,0.335238301,0.394234021,0.526969902,0.868870477,0.353567805,0.128908777,0,1,1,3
856,3476_2,0.411151018,0.744313323,0.724528302,0.197648346,1.857424118,0.349083949,0.393791688,0.55318967,0.857961348,0.346245938,0.125184578,0,1,1,3
857,3476_3,0.417545414,0.794240142,0.719847853,0.196154049,1.678112948,0.329177453,0.419583518,0.544262295,0.902791316,0.364023039,0.123725501,0,1,1,3
858,3476_4,0.367132463,0.585633445,0.625437246,0.188750525,1.791101161,0.319504687,0.352234669,0.425799746,0.704007391,0.299688186,0.122708829,0,1,1,3
859,3476_5,0.349571546,0.593849043,0.64993358,0.176606306,1.809900021,0.310074809,0.352271393,0.442892358,0.732010799,0.316469069,0.121443054,0,1,1,3
860,3476_6,0.380975258,0.631395628,0.646373596,0.183955069,1.807932326,0.314658161,0.378453039,0.457482585,0.728561134,0.314676916,0.12106504,0,1,1,3
861,3476_7,0.385834236,0.616061755,0.548537292,0.172537995,1.858736713,0.325485373,0.350216685,0.438651138,0.710455038,0.308911159,0.118685759,0,1,1,3
862,3476_8,0.350737016,0.604215457,0.539241164,0.162768538,1.755024255,0.307345807,0.357900537,0.426918308,0.700785232,0.335032374,0.115384615,0,1,1,3
863,3476_9,0.339710376,0.60236482,0.595684968,0.169531661,1.760042098,0.32353973,0.354722997,0.617111731,0.68779062,0.329613392,0.121206806,0,1,1,3
864,3476_10,0.375805297,0.495705082,0.61996273,0.20055905,1.710225949,0.325064058,0.364173228,0.385826772,0.593951324,0.313707946,0.13393897,0,1,1,3
865,3476_11,0.337762614,0.501705872,0.621263974,0.191763632,1.686972393,0.315195072,0.356796552,0.362542647,0.615191237,0.301131262,0.136892539,0,1,1,3
866,3476_12,0.320032573,0.460749186,0.586160564,0.179823088,1.677079834,0.327175008,0.329315961,0.324104235,0.552117264,0.277687296,0.139737991,0,1,1,3
867,3476_13,0.372197309,0.538701501,0.584847073,0.198726906,1.796615432,0.307405682,0.341782024,0.442971339,0.564827452,0.297718854,0.143455985,0,1,1,3
868,3476_14,0.353333333,0.581818182,0.529156417,0.179424106,1.595138186,0.304731587,0.344444444,0.427474747,0.609090909,0.31030303,0.134857474,0,1,1,3
869,3476_15,0.369775506,0.528928637,0.543184787,0.175932646,1.641602555,0.281172884,0.319218836,0.392589889,0.521628034,0.296221938,0.134126869,0,1,1,3
870,3483_1,0.393785669,0.58537911,0.8226108,0.203288244,1.568954141,0.349169691,0.359181085,0.523507564,0.860404022,0.323308271,0.135268888,0,1,1,3
